,Marque,Modele,Status,Energie,Boite_Vitesses,Puissance_Fiscale,Age,Kilometrage,Prix
3285,Volkswagen,New Beetle,occasion,Essence,Manuelle,6,9,20000,48
3286,Volkswagen,Passat,occasion,Diesel,Manuelle,7,16,7292,35
3287,Volkswagen,Passat,occasion,Essence,Automatique,9,14,15714,42
3288,Volkswagen,Passat,occasion,Diesel,Manuelle,5,9,18333,52
3289,Volkswagen,Passat,occasion,Essence,Automatique,9,9,6666,64
3290,Volkswagen,Passat,occasion,Essence,Manuelle,8,7,20000,63
3291,Volkswagen,Passat,occasion,Diesel,Automatique,6,5,28000,85
3292,Volkswagen,Passat,occasion,Diesel,Manuelle,7,30,3889,12
3293,Volkswagen,Passat,occasion,Diesel,Manuelle,6,29,17241,13.5
3294,Volkswagen,Passat,occasion,Diesel,Manuelle,5,26,4487,16.8
3295,Volkswagen,Passat,occasion,Essence,Manuelle,7,23,5073,20
3296,Volkswagen,Passat,occasion,Diesel,Manuelle,7,23,12545,100
3297,Volkswagen,Passat,occasion,Essence,Manuelle,7,20,14350,32.5
3298,Volkswagen,Passat,occasion,Diesel,Manuelle,6,18,6482,29.7
3299,Volkswagen,Passat,occasion,Diesel,Manuelle,6,18,16666,30
3300,Volkswagen,Passat,occasion,Diesel,Manuelle,6,18,9722,30.5
3301,Volkswagen,Passat,occasion,Diesel,Manuelle,7,18,6482,32
3302,Volkswagen,Passat,occasion,Essence,Manuelle,7,18,6482,28
3303,Volkswagen,Passat,occasion,Essence,Manuelle,7,17,13823,28.5
3304,Volkswagen,Passat,occasion,Essence,Automatique,9,15,18133,38
3305,Volkswagen,Passat,occasion,Essence,Manuelle,7,15,16000,31
3306,Volkswagen,Passat,occasion,Diesel,Automatique,8,15,7778,43
3307,Volkswagen,Passat,occasion,Essence,Automatique,10,15,7778,42
3308,Volkswagen,Passat,occasion,Essence,Manuelle,7,15,16600,29.6
3309,Volkswagen,Passat,occasion,Essence,Manuelle,6,14,8334,33
3310,Volkswagen,Passat,occasion,Essence,Automatique,9,13,19230,35
3311,Volkswagen,Passat,occasion,Essence,Automatique,9,13,11000,34
3312,Volkswagen,Passat,occasion,Diesel,Manuelle,5,12,9723,46.5
3313,Volkswagen,Passat,occasion,Essence,Manuelle,9,12,9723,38.5
3314,Volkswagen,Passat,occasion,Essence,Automatique,10,12,9723,53
3315,Volkswagen,Passat,occasion,Essence,Manuelle,7,12,13333,57
3316,Volkswagen,Passat,occasion,Diesel,Manuelle,5,12,14166,43
3317,Volkswagen,Passat,occasion,Essence,Automatique,10,11,19090,55
3318,Volkswagen,Passat,occasion,Diesel,Manuelle,6,11,27363,42
3319,Volkswagen,Passat,occasion,Essence,Automatique,9,10,7600,70
3320,Volkswagen,Passat,occasion,Essence,Manuelle,7,10,16800,46
3321,Volkswagen,Passat,occasion,Diesel,Manuelle,5,10,19000,46.5
3322,Volkswagen,Passat,occasion,Essence,Automatique,9,9,4222,65
3323,Volkswagen,Passat,occasion,Essence,Manuelle,7,9,16666,56
3324,Volkswagen,Passat,occasion,Essence,Manuelle,8,7,20000,63
3325,Volkswagen,Passat,occasion,Essence,Manuelle,6,2,4150,100
3326,Volkswagen,Polo,occasion,Essence,Manuelle,4,26,4273,13.6
3327,Volkswagen,Polo,occasion,Essence,Manuelle,4,24,4861,14.5
3328,Volkswagen,Polo,occasion,Essence,Manuelle,4,21,12666,123
3329,Volkswagen,Polo,occasion,Essence,Manuelle,5,12,9723,11.111
3330,Volkswagen,Polo,occasion,Essence,Manuelle,5,12,9723,30
3331,Volkswagen,Polo,occasion,Essence,Manuelle,4,7,26428,35.5
3332,Volkswagen,Polo,occasion,Essence,Manuelle,5,7,13857,35.5
3333,Volkswagen,Polo,occasion,Diesel,Manuelle,5,6,10833,10
3334,Volkswagen,Polo,occasion,Essence,Manuelle,4,2,39000,45.5
3335,Volkswagen,Polo,occasion,Essence,Manuelle,5,0,0,22
3336,Volkswagen,Polo,occasion,Essence,Manuelle,5,44,2651,5
3337,Volkswagen,Polo,occasion,Essence,Manuelle,6,38,3070,8.3
3338,Volkswagen,Polo,occasion,Essence,Manuelle,5,29,4023,9.5
3339,Volkswagen,Polo,occasion,Essence,Manuelle,5,29,10034,10.5
3340,Volkswagen,Polo,occasion,Essence,Manuelle,5,29,4023,9.5
3341,Volkswagen,Polo,occasion,Essence,Manuelle,5,29,4023,8.5
3342,Volkswagen,Polo,occasion,Essence,Manuelle,5,29,4023,9.5
3343,Volkswagen,Polo,occasion,Essence,Manuelle,5,29,4023,8.5
3344,Volkswagen,Polo,occasion,Essence,Manuelle,5,29,6896,12.5
3345,Volkswagen,Polo,occasion,Essence,Manuelle,5,29,9558,10.5
3346,Volkswagen,Polo,occasion,Essence,Manuelle,4,28,4167,7
3347,Volkswagen,Polo,occasion,Essence,Manuelle,4,27,4321,12
3348,Volkswagen,Polo,occasion,Essence,Manuelle,4,27,13082,15.5
3349,Volkswagen,Polo,occasion,Essence,Manuelle,4,27,4321,12.6
3350,Volkswagen,Polo,occasion,Essence,Manuelle,5,26,4487,11.8
3351,Volkswagen,Polo,occasion,Essence,Manuelle,4,26,4487,11.5
3352,Volkswagen,Polo,occasion,Essence,Manuelle,4,26,8846,11.8
3353,Volkswagen,Polo,occasion,Essence,Manuelle,5,26,4487,12.9
3354,Volkswagen,Polo,occasion,Essence,Manuelle,4,25,4667,13
3355,Volkswagen,Polo,occasion,Essence,Manuelle,13,25,4667,13
3356,Volkswagen,Polo,occasion,Essence,Manuelle,4,25,16000,12
3357,Volkswagen,Polo,occasion,Essence,Manuelle,5,24,4861,14.5
3358,Volkswagen,Polo,occasion,Essence,Manuelle,5,24,4861,150
3359,Volkswagen,Polo,occasion,Essence,Manuelle,4,24,15666,14.2
3360,Volkswagen,Polo,occasion,Essence,Manuelle,4,24,4861,140
3361,Volkswagen,Polo,occasion,Essence,Manuelle,5,24,8333,13
3362,Volkswagen,Polo,occasion,Diesel,Manuelle,6,23,5073,8
3363,Volkswagen,Polo,occasion,Essence,Manuelle,4,22,19545,15
3364,Volkswagen,Polo,occasion,Essence,Manuelle,5,22,5303,11
3365,Volkswagen,Polo,occasion,Essence,Manuelle,5,22,5303,16.4
3366,Volkswagen,Polo,occasion,Essence,Manuelle,5,22,11727,14
3367,Volkswagen,Polo,occasion,Essence,Manuelle,5,22,9090,16.4
3368,Volkswagen,Polo,occasion,Essence,Manuelle,5,21,12380,17.5
3369,Volkswagen,Polo,occasion,Essence,Manuelle,4,21,10952,17.5
3370,Volkswagen,Polo,occasion,Essence,Manuelle,5,21,5556,7.5
3371,Volkswagen,Polo,occasion,Essence,Manuelle,4,21,5556,14
3372,Volkswagen,Polo,occasion,Essence,Manuelle,4,20,13000,18
3373,Volkswagen,Polo,occasion,Essence,Manuelle,5,20,11710,18
3374,Volkswagen,Polo,occasion,Essence,Manuelle,4,20,5834,16.8
3375,Volkswagen,Polo,occasion,Essence,Manuelle,4,20,5834,15
3376,Volkswagen,Polo,occasion,Essence,Manuelle,4,20,5834,16.5
3377,Volkswagen,Polo,occasion,Essence,Manuelle,5,20,5834,17.5
3378,Volkswagen,Polo,occasion,Essence,Manuelle,4,20,13500,16
3379,Volkswagen,Polo,occasion,Diesel,Manuelle,4,19,3631,18
3380,Volkswagen,Polo,occasion,Essence,Manuelle,5,19,9368,16
3381,Volkswagen,Polo,occasion,Essence,Manuelle,5,19,6141,25
3382,Volkswagen,Polo,occasion,Essence,Manuelle,5,19,6141,14.3
3383,Volkswagen,Polo,occasion,Essence,Manuelle,4,19,12631,17
3384,Volkswagen,Polo,occasion,Essence,Manuelle,4,18,6482,21.5
3385,Volkswagen,Polo,occasion,Diesel,Manuelle,5,18,6482,17
3386,Volkswagen,Polo,occasion,Essence,Manuelle,4,18,15247,19
3387,Volkswagen,Polo,occasion,Essence,Manuelle,5,18,6482,18
3388,Volkswagen,Polo,occasion,Essence,Manuelle,5,17,17647,22.5
3389,Volkswagen,Polo,occasion,Essence,Manuelle,4,17,12941,23
3390,Volkswagen,Polo,occasion,Essence,Manuelle,5,17,9529,23.8
3391,Volkswagen,Polo,occasion,Diesel,Manuelle,4,17,6863,14.5
3392,Volkswagen,Polo,occasion,Essence,Manuelle,4,17,12324,20.7
3393,Volkswagen,Polo,occasion,Essence,Manuelle,4,17,15705,23
