URL,Modèle,Description,Prix,Kilométrage,Mise en circulation,Énergie,Boîte de vitesse,Puissance fiscale,Transmission,Carrosserie,État général,Anciens propriétaires,Date annonce
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/116505,Mercedes-Benz GLA AMG,250e 1.3 i 16V 218 EQ Power 8G-DCT 158 cv Boîte auto,163 000 DT,72 000 KM,10.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/208/116480,Peugeot 208,N/A,49 500 DT,58 000 KM,09.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/115444,Mercedes-Benz Classe A,250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto,129 000 DT,80 000 KM,07.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/2008/115439,Peugeot 2008,1.5 BlueHDi 16V S&S 102 cv,68 500 DT,143 000 KM,02.2021,Diesel,Manuelle,5 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/renault/clio/114368,Renault Clio Dynamique,1.0 TCe 12V S&S 100 cv,46 500 DT,158 000 KM,02.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/110695,BMW Série 4 Gran Coupé Pack M Sport,N/A,95 000 DT,108 000 KM,03.2017,Essence,Automatique,7 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/dacia/sandero-stepway/110423,Dacia Sandero Stepway,N/A,43 500 DT,158 000 KM,05.2020,Essence,Manuelle,5 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/120698,Volkswagen Tiguan,1.4 TSi 16V 245 e-Hybrid BMT DSG6 150 cv Boîte auto,155 000 DT,19 000 KM,04.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-b/119411,Mercedes-Benz Classe B,250 e 1.3 i 16V EQ Power 8G-DCT 163 cv Boîte auto,155 000 DT,43 000 KM,07.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,Monospace,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/112242,Mercedes-Benz GLE Coupé AMG,350 de 2.0 d 16V 320 EQ Power 4MATIC 9G-TRONIC 194 cv Boîte auto,379 000 DT,65 000 KM,01.2021,Hybride rechargeable diesel,Automatique,11 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/208/119793,Peugeot 208 Série Spéciale City,1.2 VTi 12V 82 cv,29 800 DT,80 000 KM,01.2018,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-6/120870,Volkswagen Golf 6 Match,1.2 TSi 105 cv,41 500 DT,195 000 KM,11.2012,Essence,Manuelle,5 CV,Propulsion,Compacte,Normal,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119610,Mercedes-Benz Classe C AMG,180 Kompressor 1.6 i 16V BlueEFFICIENCY 156 cv Boîte auto,70 000 DT,300 000 KM,11.2012,Essence,Automatique,9 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/115615,Mercedes-Benz Classe C AMG,180 d 122ch 9G-Tronic,115 000 DT,156 000 KM,03.2020,Diesel,Automatique,7 CV,Propulsion,Berline,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/suzuki/ciaz/120868,Suzuki Ciaz GL,1.5 L 105 cv,33 000 DT,133 000 KM,06.2021,Essence,Manuelle,6 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ford/ecosport/120373,Ford Ecosport Titanium,1.0 SCTi EcoBoost 12V S&S 125 cv,71 000 DT,42 000 KM,08.2023,Essence,Manuelle,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-velar/118679,Land Rover Range Rover Velar R-Dynamic S,N/A,312 000 DT,49 000 KM,04.2022,Essence,Automatique,16 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volvo/ex30/118780,Volvo EX30 Core,Single Motor 272 cv Boîte auto,107 000 DT,10 700 KM,10.2024,Electrique,Automatique,5 CV,Propulsion,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/chery/tiggo-2/118411,Chery Tiggo 2 Confort,1.5 106 cv,43 800 DT,64 000 KM,05.2021,Essence,Manuelle,6 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/grand-i10/119090,Hyundai Grand i10 High Grade,1.2 83cv boite auto,47 000 DT,79 000 KM,05.2022,Essence,Automatique,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/polo-sedan/120636,Volkswagen Polo Sedan Trendline,1.4 L 85 cv,49 500 DT,83 000 KM,06.2022,Essence,Manuelle,5 CV,Traction,Berline,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/113992,Land Rover Range Rover Sport HSE Dynamic,SC 3.0 V6 24V 340 cv Boîte auto,320 000 DT,90 000 KM,05.2021,Essence,Automatique,25 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/jeep/renegade/110843,Jeep Renegade Limited,1.4 Turbo  4x2 140 cv,83 000 DT,85 000 KM,01.2021,Essence,Manuelle,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/jeep/renegade/114503,Jeep Renegade Limited,1.4 Turbo  4x2 140 cv Boîte auto,125 000 DT,6 000 KM,01.2025,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/ds/7-crossback/113603,DS 7 Crossback Performance-Line,1.6 l THP 165 165 cv Boîte auto,93 000 DT,79 000 KM,09.2020,Essence,Automatique,10 CV,Traction,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i20/115975,Hyundai i20 GLS,1.2 i 16V 84 cv,53 000 DT,93 000 KM,06.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/t-cross/115453,Volkswagen T-Cross United,1.0 TSI 12V 95 cv,84 000 DT,39 000 KM,05.2022,Essence,Manuelle,5 CV,Propulsion,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/grand-i10/116473,Hyundai Grand i10 GLS,1.2 83cv,42 500 DT,103 000 KM,01.2022,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/hyundai/ix35/119558,Hyundai ix35 Toit Panoramique,2.0 CRDi 16V DPF 136 cv,50 000 DT,228 000 KM,09.2012,Diesel,Manuelle,6 CV,Traction,SUV,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/renault/clio/120866,Renault Clio Zen,0.9 TCe 12V Energy S&S 90 cv,39 000 DT,85 000 KM,05.2019,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mitsubishi/l200-sportero/120865,Mitsubishi L200 Sportero Double Cabine,N/A,140 000 DT,51 000 KM,11.2022,Diesel,Automatique,8 CV,Intégrale,Pick up,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/renault/clio/117889,Renault Clio Life Plus,1.0 SCe 12V S&S 75 cv,45 000 DT,74 000 KM,11.2022,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i20/120607,Hyundai i20 GLS,1.2 i 16V 84 cv,49 900 DT,72 000 KM,03.2023,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/fiat/panda-city-cross/118745,Fiat Panda City Cross,City Cross 1.2 69 S&S 69 cv,39 700 DT,97 000 KM,03.2022,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/hyundai/i30-fastback/119507,Hyundai i30 Fastback,1.0 L T-GDI DCT-7 120 cv Boîte auto,70 000 DT,88 000 KM,02.2022,Essence,Automatique,7 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-5/119443,BMW Série 5 Pack M,520i 1.6 i 16V Steptronic8 170 cv Boîte auto,134 500 DT,129 000 KM,04.2019,Essence,Automatique,10 CV,Propulsion,Berline,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/kia/seltos/120700,KIA Seltos,1.4 T-GDI 140 cv boite auto,77 500 DT,71 000 KM,12.2020,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ford/focus-berline/118394,Ford Focus sedan Connected,1.5 L TiVCT 123 cv Boîte auto,83 448 DT,33 500 KM,07.2023,Essence,Automatique,7 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/kia/rio-5p/120825,KIA Rio 5p,N/A,55 000 DT,93 734 KM,10.2019,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/glc/120558,Mercedes-Benz GLC AMG,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto,250 000 DT,56 647 KM,02.2021,Hybride rechargeable essence,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/polo/120557,Volkswagen Polo R-Line,1.0 i 12V 75 cv,59 000 DT,96 732 KM,01.2020,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gla/120544,Mercedes-Benz GLA,250e 1.3 i 16V 218 EQ Power 8G-DCT 158 cv Boîte auto,155 000 DT,82 392 KM,08.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/renault/megane/120542,Renault Megane,N/A,56 000 DT,189 698 KM,06.2020,Diesel,Manuelle,5 CV,Propulsion,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/suzuki/jimny-5p/120541,Suzuki Jimny 5 portes,N/A,115 000 DT,5 019 KM,08.2024,Essence,Automatique,6 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/120474,Mercedes-Benz Classe A MERCEDES A250 KITT AMG LINE,250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto,125 000 DT,63 692 KM,04.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119442,Mercedes-Benz CLA AMG,250 e 1.3 i 16V GPF 218 PHEV 160 cv Boîte auto,170 000 DT,61 885 KM,02.2022,Hybride rechargeable essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/q5/118779,Audi Q5,N/A,225 000 DT,57 974 KM,07.2021,Hybride léger essence,Automatique,16 CV,Propulsion,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a3-sportback/118772,Audi A3 Sportback S-Line,45 1.4 TFSIe 16V 245 Plug in Hybrid S Tronic6 150 cv Boîte auto,175 000 DT,4 999 KM,06.2025,Hybride rechargeable essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/118764,Mercedes-Benz Classe C AMG,N/A,165 000 DT,59 764 KM,02.2020,Hybride essence,Automatique,10 CV,Intégrale,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a1-sportback/118675,Audi A1 Sportback,N/A,98 000 DT,71 626 KM,09.2023,Essence,Automatique,6 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/glc/118648,Mercedes-Benz GLC,N/A,250 000 DT,59 720 KM,11.2021,Hybride léger essence,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/118643,Mercedes-Benz GLC Coupé KIT AMG LINE,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto,265 000 DT,39 843 KM,02.2021,Hybride rechargeable essence,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/rifter/118162,Peugeot Rifter,N/A,75 000 DT,122 607 KM,10.2020,Diesel,Manuelle,5 CV,Propulsion,Monospace,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/skoda/kamiq/118155,Skoda Kamiq,N/A,79 662 DT,79 662 KM,12.2020,Essence,Manuelle,6 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/118125,Volkswagen Golf 7,N/A,80 000 DT,110 233 KM,01.2019,Essence,Automatique,7 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/118124,Mercedes-Benz Classe A,250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto,120 000 DT,70 769 KM,06.2020,Hybride rechargeable essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/118120,Mercedes-Benz Classe A AMG,250 e 1.3 Ti 16V 218 EQ Power 8G-DCT 163 cv Boîte auto,175 000 DT,6 193 KM,05.2023,Hybride rechargeable essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/118118,Mercedes-Benz Classe C,180 1.6 i 16V 9G-TRONIC 156 cv Boîte auto,120 000 DT,180 960 KM,07.2015,Essence,Automatique,8 CV,Propulsion,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/118117,Mercedes-Benz Classe A A250 KITT AMG LINE,250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto,137 000 DT,48 511 KM,10.2020,Hybride rechargeable essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/118114,Mercedes-Benz Classe A A250 KITT AMG LINE,250 e 1.3 Ti 16V 218 PHEV 8G-DCT 158 cv Boîte auto,145 000 DT,50 041 KM,06.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/118111,Mercedes-Benz GLE Coupé,350 e 2.0 Ti 16V 333 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto,375 000 DT,46 945 KM,07.2022,Hybride rechargeable essence,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/116899,Mercedes-Benz Classe C,180 1.5 i 16V 9G-TRONIC 156 cv Boîte auto,170 000 DT,18 488 KM,04.2019,Essence,Automatique,9 CV,Propulsion,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/renault/clio/116628,Renault Clio,N/A,50 000 DT,46 214 KM,09.2021,Essence,Manuelle,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/citroen/berlingo-van/116627,Citroën Berlingo Van,N/A,58 000 DT,145 355 KM,02.2020,Diesel,Manuelle,7 CV,Traction,Utilitaire,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a3-sportback/116623,Audi A3 Sportback S-Line,40 1.4 TFSIe 16V 204 Plug in Hybrid S Tronic6 150 cv Boîte auto,175 000 DT,3 514 KM,06.2025,Hybride rechargeable essence,Automatique,8 CV,Intégrale,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/116615,Mercedes-Benz GLE Coupé,400 e 2.0 Ti 16V 381 EQ Power 4MATIC 9G-TRONIC 252 cv Boîte auto,480 000 DT,17 887 KM,03.2024,Hybride rechargeable essence,Automatique,15 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/caddy/116559,Volkswagen Caddy,N/A,60 000 DT,100 163 KM,09.2020,Diesel,Manuelle,5 CV,Propulsion,Utilitaire,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/partner/116065,Peugeot Partner,N/A,55 000 DT,87 261 KM,01.2020,Diesel,Manuelle,5 CV,Traction,Utilitaire,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/nissan/qashqai/116063,Nissan Qashqai,e-Power 1.5 DIG-T 12V 190 Hybrid 2WD XTronic S&S 158 cv Boîte auto,150 000 DT,7 032 KM,01.2025,Hybride essence,Automatique,8 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-evoque/114588,Land Rover Range Rover Evoque R-Dynamic,P300e 1.5 Si4 12V 309 PHEV AWD BVA8 200 cv Boîte auto,245 000 DT,48 934 KM,01.2022,Hybride rechargeable essence,Automatique,11 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/113840,Mercedes-Benz GLE Coupé,350 e 2.0 Ti 16V 333 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto,390 000 DT,44 090 KM,03.2022,Hybride rechargeable essence,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/113662,Mercedes-Benz Classe C AMG,200 1.5 i 16V EQ Boost 9G-TRONIC 204 cv Boîte auto,258 000 DT,5 686 KM,11.2022,Hybride léger essence,Automatique,12 CV,Propulsion,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/glc/113616,Mercedes-Benz GLC KITT AMG LINE,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC 211 cv Boîte auto,255 000 DT,73 590 KM,07.2020,Hybride rechargeable essence,Automatique,12 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/citroen/berlingo-multispace/112852,Citroën Berlingo MULTISPACE,N/A,85 000 DT,75 254 KM,11.2021,Diesel,Automatique,7 CV,Traction,Utilitaire,,,28.11.2025
https://www.automobile.tn/fr/occasion/citroen/berlingo-van/112849,Citroën Berlingo Van,N/A,65 000 DT,19 329 KM,01.2022,Diesel,Manuelle,5 CV,Traction,Utilitaire,,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/112388,Mercedes-Benz CLA AMG,250 e 1.3 i 16V GPF 218 PHEV 160 cv Boîte auto,178 000 DT,44 130 KM,10.2021,Hybride rechargeable essence,Automatique,8 CV,Traction,Berline,,,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/passat/119988,Volkswagen Passat GTE,N/A,102 000 DT,88 000 KM,03.2021,Hybride rechargeable essence,Automatique,8 CV,Intégrale,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/t-roc/119825,Volkswagen T-roc Confortline +,1.0 TSI 12V BMT 110 cv,83 500 DT,95 000 KM,01.2023,Essence,Manuelle,6 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/toyota/hilux/119705,Toyota Hilux Double Cabine,N/A,53 000 DT,320 000 KM,03.2008,Diesel,Manuelle,10 CV,Traction,Pick up,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/ml/120859,Mercedes-Benz ML,ML 320 3.0 CDI V6 4-Matic 224 cv Boîte auto,67 000 DT,253 000 KM,05.2011,Diesel,Automatique,15 CV,Intégrale,SUV,Très bon,1ère main,29.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/golf-7/119871,Volkswagen Golf 7 R-Line,1.2 TSI 16V DSG7 110 cv Boîte auto,93 000 DT,127 000 KM,09.2019,Essence,Automatique,6 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/208/120858,Peugeot 208,e-208 100kW 136 cv Boîte auto,59 000 DT,41 000 KM,05.2022,Electrique,Automatique,5 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/t-roc/120855,Volkswagen T-roc,1.0 TSI 12V BMT 116 cv,65 000 DT,170 000 KM,01.2020,Essence,Manuelle,6 CV,Traction,Compacte,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/120764,Mercedes-Benz CLA AMG,180 1.3 i 16V GPF 7G-DCT 136 cv Boîte auto,145 000 DT,3 200 KM,09.2021,Essence,Automatique,7 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mg/zs/120661,MG ZS Luxury,1.5 L 115 cv,67 500 DT,59 000 KM,05.2022,Essence,Manuelle,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/kia/seltos/120660,KIA Seltos,1.4 T-GDI 140 cv boite auto,84 500 DT,82 500 KM,05.2021,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/308-gt/120635,Peugeot 308 GT GT,1.2 THP Puretech 12V GPF EAT8 S&S 130 cv Boîte auto,119 000 DT,19 000 KM,09.2024,Essence,Automatique,5 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/bmw/serie-4-gran-coupe/120592,BMW Série 4 Gran Coupé Pack M Sport,418i 1.5 i 12V Steptronic8 136 cv Boîte auto,107 000 DT,132 000 KM,06.2020,Essence,Automatique,7 CV,Propulsion,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/kia/picanto/120498,KIA Picanto LX,1.2 MPi 16V 84 cv,39 500 DT,73 000 KM,09.2020,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120319,Mercedes-Benz Classe C Avantgarde,180 CGI 1.6 16V 7G-TRONIC+ 156 cv Boîte auto,97 500 DT,148 000 KM,09.2018,Essence,Automatique,8 CV,Propulsion,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/peugeot/208/120310,Peugeot 208 Populaire,1.2 VTi 12V 68 cv,32 000 DT,96 000 KM,02.2020,Essence,Manuelle,4 CV,Traction,Citadine,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/suzuki/ciaz/120233,Suzuki Ciaz GLX,1.5 L 105 cv,55 000 DT,52 500 KM,02.2023,Essence,Manuelle,6 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/toyota/rav-4/120191,Toyota RAV 4 Hybride,2.5 VVT-iE 16V 218 Hybrid 2WD E-CVT 177 cv Boîte auto,139 500 DT,58 900 KM,03.2023,Hybride essence,Automatique,9 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/kia/sportage/120057,KIA Sportage,1.6 GDi CVVT 16V 4x2 132 cv Boite Auto,63 000 DT,126 000 KM,10.2016,Essence,Automatique,8 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/cupra/formentor/119934,Cupra Formentor Exclusive,2.0 TSI 16V DSG 7 190 cv Boîte auto,135 000 DT,26 000 KM,03.2024,Essence,Automatique,11 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/jaguar/f-pace/119932,Jaguar F-Pace Pure,2.0 D 16V 163 cv,125 000 DT,159 000 KM,07.2018,Diesel,Manuelle,9 CV,Propulsion,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/nissan/qashqai/119928,Nissan Qashqai Acenta,1.6 i 16V 2WD S&S 117 cv,38 000 DT,103 000 KM,04.2013,Essence,Manuelle,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/ford/ecosport/119925,Ford Ecosport Titanium,1.0 SCTi EcoBoost 12V S&S 125 cv,58 000 DT,49 500 KM,02.2020,Essence,Manuelle,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/land-rover/range-rover-velar/119892,Land Rover Range Rover Velar R-Dynamic,D240 2.0 SD4 16V DPF 4WD 240 cv Boîte auto,182 000 DT,92 000 KM,10.2017,Diesel,Automatique,15 CV,Intégrale,SUV,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/mazda/3-sedan/119890,Mazda 3 sedan,1.6 MZR 16V 105 cv,42 000 DT,112 000 KM,05.2016,Essence,Manuelle,6 CV,Traction,Berline,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/119791,Volkswagen Tiguan,N/A,38 000 DT,184 000 KM,06.2010,Essence,Manuelle,12 CV,Traction,SUV,Très bon,2ème main,28.11.2025
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/119789,Volkswagen Tiguan,2.0 TFSi 16V 4Motion 200 cv,42 000 DT,158 000 KM,11.2010,Essence,Manuelle,11 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/volvo/xc60/119783,Volvo XC60 Ultimate Bright,T8 Recharge 2.0 Ti 16V 392 Plug in Hybrid AWD Geartronic8 303 cv Boîte auto,286 000 DT,19 000 KM,12.2022,Hybride rechargeable essence,Automatique,20 CV,Intégrale,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/119737,Mercedes-Benz CLA,180 1.6 i 16V Turbo 122 cv,66 000 DT,143 000 KM,07.2013,Essence,Manuelle,7 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/audi/a5-sportback/119735,Audi A5 Sportback Design Luxe,35 1.4 TFSI S-tronic 150 cv Boîte auto,97 000 DT,164 000 KM,11.2020,Essence,Automatique,8 CV,Traction,Berline,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/mg/zs/119733,MG ZS Luxe,1.5 L 114 cv Boîte auto,62 000 DT,92 000 KM,07.2020,Essence,Automatique,7 CV,Traction,SUV,Très bon,1ère main,28.11.2025
https://www.automobile.tn/fr/occasion/seat/leon-sc/119720,Seat Leon SC Référence,1.2 TSI 16V S&S 110 cv,44 900 DT,158 000 KM,05.2017,Essence,Manuelle,6 CV,Traction,Compacte,Très bon,1ère main,28.11.2025
