Prix,Marque,Modele,Age,Kilometrage,Energie,Boite_Vitesses,Puissance_Fiscale
39000.0,Volkswagen,Golf,14,8334,Essence,Manuelle,6
43000.0,Volkswagen,Golf,14,12285,Essence,Automatique,7
40500.0,Volkswagen,Golf,14,8334,Essence,Manuelle,5
45000.0,Volkswagen,Golf,14,12142,Diesel,Manuelle,6
42000.0,Volkswagen,Golf,14,16785,Diesel,Manuelle,5
43000.0,Volkswagen,Golf,14,15928,Diesel,Manuelle,5
38800.0,Volkswagen,Golf,14,20714,Diesel,Manuelle,5
40000.0,Volkswagen,Golf,14,16000,Essence,Manuelle,5
39000.0,Volkswagen,Golf,14,11571,Diesel,Manuelle,5
41000.0,Volkswagen,Golf,13,14461,Diesel,Manuelle,5
37000.0,Volkswagen,Golf,13,15900,Essence,Manuelle,5
47000.0,Volkswagen,Golf,13,8975,Essence,Manuelle,5
36000.0,Volkswagen,Golf,13,23846,Diesel,Manuelle,5
42000.0,Volkswagen,Golf,13,8975,Essence,Manuelle,5
39000.0,Volkswagen,Golf,13,13615,Essence,Manuelle,5
38500.0,Volkswagen,Golf,13,9923,Essence,Manuelle,5
45000.0,Volkswagen,Golf,12,14000,Essence,Manuelle,5
39900.0,Volkswagen,Golf,12,23083,Essence,Manuelle,5
43000.0,Volkswagen,Golf,12,14166,Essence,Manuelle,5
42000.0,Volkswagen,Golf,12,15375,Essence,Manuelle,5
44000.0,Volkswagen,Golf,12,17083,Essence,Manuelle,5
38000.0,Volkswagen,Golf,12,9723,Diesel,Automatique,5
40500.0,Volkswagen,Golf,12,10000,Essence,Manuelle,6
42000.0,Volkswagen,Golf,12,9723,Diesel,Automatique,5
47500.0,Volkswagen,Golf,11,11272,Essence,Automatique,5
38500.0,Volkswagen,Golf,11,10607,Diesel,Manuelle,5
49000.0,Volkswagen,Golf,11,18181,Essence,Manuelle,5
43000.0,Volkswagen,Golf,11,13236,Essence,Manuelle,5
48000.0,Volkswagen,Golf,11,20000,Essence,Manuelle,5
45000.0,Volkswagen,Golf,11,10607,Diesel,Manuelle,5
64000.0,Volkswagen,Golf,11,10607,Diesel,Manuelle,5
48000.0,Volkswagen,Golf,11,10607,Essence,Manuelle,7
57000.0,Volkswagen,Golf,11,23335,Diesel,Manuelle,5
54000.0,Volkswagen,Golf,10,12500,Essence,Manuelle,5
59000.0,Volkswagen,Golf,10,11668,Essence,Manuelle,6
62000.0,Volkswagen,Golf,10,11668,Essence,Manuelle,5
50000.0,Volkswagen,Golf,10,22900,Essence,Automatique,6
44500.0,Volkswagen,Golf,10,17799,Essence,Manuelle,5
60000.0,Volkswagen,Golf,10,15900,Essence,Automatique,6
52000.0,Volkswagen,Golf,10,17500,Essence,Manuelle,5
48000.0,Volkswagen,Golf,10,15900,Essence,Manuelle,5
59500.0,Volkswagen,Golf,10,21200,Diesel,Manuelle,5
55000.0,Volkswagen,Golf,9,12964,Essence,Manuelle,5
60000.0,Volkswagen,Golf,9,5555,Essence,Manuelle,5
47000.0,Volkswagen,Golf,9,24333,Essence,Manuelle,5
57000.0,Volkswagen,Golf,9,22222,Essence,Manuelle,5
55000.0,Volkswagen,Golf,9,17222,Diesel,Manuelle,6
56000.0,Volkswagen,Golf,9,12964,Essence,Manuelle,5
55000.0,Volkswagen,Golf,9,16666,Essence,Manuelle,5
56000.0,Volkswagen,Golf,8,14585,Essence,Automatique,5
58000.0,Volkswagen,Golf,8,16250,Essence,Manuelle,5
50000.0,Volkswagen,Golf,7,16669,Essence,Manuelle,6
59000.0,Volkswagen,Golf,7,20996,Essence,Manuelle,5
64000.0,Volkswagen,Golf,6,22500,Essence,Manuelle,6
65000.0,Volkswagen,Golf,6,20833,Essence,Automatique,6
68000.0,Volkswagen,Golf,6,19447,Essence,Automatique,6
83000.0,Volkswagen,Golf,6,21666,Essence,Manuelle,6
84500.0,Volkswagen,Golf,6,14166,Diesel,Manuelle,6
72000.0,Volkswagen,Golf,6,19447,Essence,Manuelle,6
68000.0,Volkswagen,Golf,5,24000,Essence,Manuelle,4
70000.0,Volkswagen,Golf,5,23336,Essence,Automatique,7
74500.0,Volkswagen,Golf,5,16800,Essence,Manuelle,7
71000.0,Volkswagen,Golf,5,23336,Essence,Automatique,6
64000.0,Volkswagen,Golf,5,32800,Diesel,Manuelle,6
68000.0,Volkswagen,Golf,5,23336,Essence,Automatique,5
70000.0,Volkswagen,Golf,5,13000,Essence,Manuelle,5
68500.0,Volkswagen,Golf,5,28000,Diesel,Manuelle,6
68000.0,Volkswagen,Golf,5,24000,Essence,Automatique,6
62000.0,Volkswagen,Golf,5,19600,Essence,Manuelle,5
64000.0,Volkswagen,Golf,5,30000,Essence,Automatique,5
72500.0,Volkswagen,Golf,5,22400,Hybride,Manuelle,6
123456.0,Volkswagen,Golf,5,8000,Essence,Manuelle,6
44500.0,Volkswagen,Golf,5,19000,Diesel,Manuelle,6
64000.0,Volkswagen,Golf,5,21600,Essence,Automatique,7
67500.0,Volkswagen,Golf,4,32500,Essence,Automatique,6
125000.0,Volkswagen,Golf,4,2750,Essence,Manuelle,7
85500.0,Volkswagen,Golf,4,45000,Essence,Automatique,8
111000.0,Volkswagen,Golf,4,17250,Essence,Manuelle,5
69000.0,Volkswagen,Golf,4,17500,Essence,Automatique,6
89000.0,Volkswagen,Golf,4,29170,Diesel,Automatique,5
118000.0,Volkswagen,Golf,4,10250,Essence,Manuelle,8
119000.0,Volkswagen,Golf,4,17500,Essence,Manuelle,8
99000.0,Volkswagen,Golf,4,37500,Diesel,Automatique,6
82000.0,Volkswagen,Golf,4,2250,Essence,Manuelle,9
96000.0,Volkswagen,Golf,3,38894,Essence,Manuelle,7
135000.0,Volkswagen,Golf,3,20000,Electrique,Automatique,8
110000.0,Volkswagen,Golf,3,6666,Essence,Manuelle,6
114500.0,Volkswagen,Golf,3,38894,Hybride,Automatique,8
94000.0,Volkswagen,Golf,3,22666,Hybride,Automatique,6
110000.0,Volkswagen,Golf,3,24000,Essence,Automatique,8
88000.0,Volkswagen,Golf,3,38894,Essence,Manuelle,6
86000.0,Volkswagen,Golf,3,23000,Essence,Manuelle,6
70000.0,Volkswagen,Golf,2,45000,Diesel,Manuelle,6
95000.0,Volkswagen,Golf,2,30000,Essence,Manuelle,6
77000.0,Volkswagen,Golf,2,10000,Electrique,Automatique,4
105000.0,Volkswagen,Golf,1,12000,Hybride,Automatique,6
40000.0,Volkswagen,Jetta,11,15454,Essence,Manuelle,8
64000.0,Volkswagen,Jetta,9,6666,Essence,Automatique,9
6500.0,Volkswagen,Jetta,34,3431,Diesel,Manuelle,7
31900.0,Volkswagen,Jetta,16,7292,Diesel,Manuelle,6
33000.0,Volkswagen,Jetta,14,15071,Diesel,Manuelle,6
32000.0,Volkswagen,Jetta,14,10714,Essence,Manuelle,7
38000.0,Volkswagen,Jetta,13,8923,Diesel,Automatique,5
123456.0,Volkswagen,Jetta,11,17272,Essence,Manuelle,8
45000.0,Volkswagen,Jetta,11,10607,Essence,Manuelle,6
49000.0,Volkswagen,Jetta,11,12727,Essence,Manuelle,8
45000.0,Volkswagen,Jetta,10,25800,Diesel,Manuelle,7
45000.0,Volkswagen,Jetta,8,14585,Essence,Manuelle,7
45000.0,Volkswagen,Jetta,8,25000,Essence,Manuelle,7
53000.0,Volkswagen,Jetta,8,27375,Essence,Manuelle,7
58900.0,Volkswagen,Jetta,6,28500,Essence,Manuelle,7
108000.0,Volkswagen,Jetta,3,6666,Essence,Automatique,7
48000.0,Volkswagen,New Beetle,9,20000,Essence,Manuelle,6
35000.0,Volkswagen,Passat,16,7292,Diesel,Manuelle,7
42000.0,Volkswagen,Passat,14,15714,Essence,Automatique,9
52000.0,Volkswagen,Passat,9,18333,Diesel,Manuelle,5
64000.0,Volkswagen,Passat,9,6666,Essence,Automatique,9
63000.0,Volkswagen,Passat,7,20000,Essence,Manuelle,8
85000.0,Volkswagen,Passat,5,28000,Diesel,Automatique,6
12000.0,Volkswagen,Passat,30,3889,Diesel,Manuelle,7
13500.0,Volkswagen,Passat,29,17241,Diesel,Manuelle,6
16800.0,Volkswagen,Passat,26,4487,Diesel,Manuelle,5
20000.0,Volkswagen,Passat,23,5073,Essence,Manuelle,7
100000.0,Volkswagen,Passat,23,12545,Diesel,Manuelle,7
32500.0,Volkswagen,Passat,20,14350,Essence,Manuelle,7
29700.0,Volkswagen,Passat,18,6482,Diesel,Manuelle,6
30000.0,Volkswagen,Passat,18,16666,Diesel,Manuelle,6
30500.0,Volkswagen,Passat,18,9722,Diesel,Manuelle,6
32000.0,Volkswagen,Passat,18,6482,Diesel,Manuelle,7
28000.0,Volkswagen,Passat,18,6482,Essence,Manuelle,7
28500.0,Volkswagen,Passat,17,13823,Essence,Manuelle,7
38000.0,Volkswagen,Passat,15,18133,Essence,Automatique,9
31000.0,Volkswagen,Passat,15,16000,Essence,Manuelle,7
43000.0,Volkswagen,Passat,15,7778,Diesel,Automatique,8
42000.0,Volkswagen,Passat,15,7778,Essence,Automatique,10
29600.0,Volkswagen,Passat,15,16600,Essence,Manuelle,7
33000.0,Volkswagen,Passat,14,8334,Essence,Manuelle,6
35000.0,Volkswagen,Passat,13,19230,Essence,Automatique,9
34000.0,Volkswagen,Passat,13,11000,Essence,Automatique,9
46500.0,Volkswagen,Passat,12,9723,Diesel,Manuelle,5
38500.0,Volkswagen,Passat,12,9723,Essence,Manuelle,9
53000.0,Volkswagen,Passat,12,9723,Essence,Automatique,10
57000.0,Volkswagen,Passat,12,13333,Essence,Manuelle,7
43000.0,Volkswagen,Passat,12,14166,Diesel,Manuelle,5
55000.0,Volkswagen,Passat,11,19090,Essence,Automatique,10
42000.0,Volkswagen,Passat,11,27363,Diesel,Manuelle,6
70000.0,Volkswagen,Passat,10,7600,Essence,Automatique,9
46000.0,Volkswagen,Passat,10,16800,Essence,Manuelle,7
46500.0,Volkswagen,Passat,10,19000,Diesel,Manuelle,5
65000.0,Volkswagen,Passat,9,4222,Essence,Automatique,9
56000.0,Volkswagen,Passat,9,16666,Essence,Manuelle,7
63000.0,Volkswagen,Passat,7,20000,Essence,Manuelle,8
100000.0,Volkswagen,Passat,2,4150,Essence,Manuelle,6
13600.0,Volkswagen,Polo,26,4273,Essence,Manuelle,4
14500.0,Volkswagen,Polo,24,4861,Essence,Manuelle,4
123000.0,Volkswagen,Polo,21,12666,Essence,Manuelle,4
11111.0,Volkswagen,Polo,12,9723,Essence,Manuelle,5
30000.0,Volkswagen,Polo,12,9723,Essence,Manuelle,5
35500.0,Volkswagen,Polo,7,26428,Essence,Manuelle,4
35500.0,Volkswagen,Polo,7,13857,Essence,Manuelle,5
10000.0,Volkswagen,Polo,6,10833,Diesel,Manuelle,5
45500.0,Volkswagen,Polo,2,39000,Essence,Manuelle,4
22000.0,Volkswagen,Polo,0,0,Essence,Manuelle,5
5000.0,Volkswagen,Polo,44,2651,Essence,Manuelle,5
8300.0,Volkswagen,Polo,38,3070,Essence,Manuelle,6
9500.0,Volkswagen,Polo,29,4023,Essence,Manuelle,5
10500.0,Volkswagen,Polo,29,10034,Essence,Manuelle,5
9500.0,Volkswagen,Polo,29,4023,Essence,Manuelle,5
8500.0,Volkswagen,Polo,29,4023,Essence,Manuelle,5
9500.0,Volkswagen,Polo,29,4023,Essence,Manuelle,5
8500.0,Volkswagen,Polo,29,4023,Essence,Manuelle,5
12500.0,Volkswagen,Polo,29,6896,Essence,Manuelle,5
10500.0,Volkswagen,Polo,29,9558,Essence,Manuelle,5
7000.0,Volkswagen,Polo,28,4167,Essence,Manuelle,4
12000.0,Volkswagen,Polo,27,4321,Essence,Manuelle,4
15500.0,Volkswagen,Polo,27,13082,Essence,Manuelle,4
12600.0,Volkswagen,Polo,27,4321,Essence,Manuelle,4
11800.0,Volkswagen,Polo,26,4487,Essence,Manuelle,5
11500.0,Volkswagen,Polo,26,4487,Essence,Manuelle,4
11800.0,Volkswagen,Polo,26,8846,Essence,Manuelle,4
12900.0,Volkswagen,Polo,26,4487,Essence,Manuelle,5
13000.0,Volkswagen,Polo,25,4667,Essence,Manuelle,4
13000.0,Volkswagen,Polo,25,4667,Essence,Manuelle,13
12000.0,Volkswagen,Polo,25,16000,Essence,Manuelle,4
14500.0,Volkswagen,Polo,24,4861,Essence,Manuelle,5
150000.0,Volkswagen,Polo,24,4861,Essence,Manuelle,5
14200.0,Volkswagen,Polo,24,15666,Essence,Manuelle,4
140000.0,Volkswagen,Polo,24,4861,Essence,Manuelle,4
13000.0,Volkswagen,Polo,24,8333,Essence,Manuelle,5
8000.0,Volkswagen,Polo,23,5073,Diesel,Manuelle,6
15000.0,Volkswagen,Polo,22,19545,Essence,Manuelle,4
11000.0,Volkswagen,Polo,22,5303,Essence,Manuelle,5
16400.0,Volkswagen,Polo,22,5303,Essence,Manuelle,5
14000.0,Volkswagen,Polo,22,11727,Essence,Manuelle,5
16400.0,Volkswagen,Polo,22,9090,Essence,Manuelle,5
17500.0,Volkswagen,Polo,21,12380,Essence,Manuelle,5
17500.0,Volkswagen,Polo,21,10952,Essence,Manuelle,4
7500.0,Volkswagen,Polo,21,5556,Essence,Manuelle,5
14000.0,Volkswagen,Polo,21,5556,Essence,Manuelle,4
18000.0,Volkswagen,Polo,20,13000,Essence,Manuelle,4
18000.0,Volkswagen,Polo,20,11710,Essence,Manuelle,5
16800.0,Volkswagen,Polo,20,5834,Essence,Manuelle,4
15000.0,Volkswagen,Polo,20,5834,Essence,Manuelle,4
16500.0,Volkswagen,Polo,20,5834,Essence,Manuelle,4
17500.0,Volkswagen,Polo,20,5834,Essence,Manuelle,5
16000.0,Volkswagen,Polo,20,13500,Essence,Manuelle,4
18000.0,Volkswagen,Polo,19,3631,Diesel,Manuelle,4
16000.0,Volkswagen,Polo,19,9368,Essence,Manuelle,5
25000.0,Volkswagen,Polo,19,6141,Essence,Manuelle,5
14300.0,Volkswagen,Polo,19,6141,Essence,Manuelle,5
17000.0,Volkswagen,Polo,19,12631,Essence,Manuelle,4
21500.0,Volkswagen,Polo,18,6482,Essence,Manuelle,4
17000.0,Volkswagen,Polo,18,6482,Diesel,Manuelle,5
19000.0,Volkswagen,Polo,18,15247,Essence,Manuelle,4
18000.0,Volkswagen,Polo,18,6482,Essence,Manuelle,5
22500.0,Volkswagen,Polo,17,17647,Essence,Manuelle,5
23000.0,Volkswagen,Polo,17,12941,Essence,Manuelle,4
23800.0,Volkswagen,Polo,17,9529,Essence,Manuelle,5
14500.0,Volkswagen,Polo,17,6863,Diesel,Manuelle,4
20700.0,Volkswagen,Polo,17,12324,Essence,Manuelle,4
23000.0,Volkswagen,Polo,17,15705,Essence,Manuelle,4
21000.0,Volkswagen,Polo,17,11764,Essence,Manuelle,5
23000.0,Volkswagen,Polo,17,12941,Essence,Manuelle,4
14000.0,Volkswagen,Polo,16,7292,Diesel,Manuelle,4
17000.0,Volkswagen,Polo,16,17812,Diesel,Manuelle,4
22800.0,Volkswagen,Polo,16,6250,Essence,Manuelle,5
23000.0,Volkswagen,Polo,16,11875,Essence,Manuelle,4
22000.0,Volkswagen,Polo,16,7292,Essence,Manuelle,4
20000.0,Volkswagen,Polo,16,18437,Essence,Manuelle,4
22000.0,Volkswagen,Polo,16,7292,Essence,Manuelle,4
21000.0,Volkswagen,Polo,15,7778,Essence,Manuelle,5
14000.0,Volkswagen,Polo,15,2333,Diesel,Manuelle,6
20000.0,Volkswagen,Polo,15,7778,Essence,Manuelle,5
27000.0,Volkswagen,Polo,14,8334,Essence,Manuelle,5
25500.0,Volkswagen,Polo,14,8334,Essence,Manuelle,4
25000.0,Volkswagen,Polo,14,8334,Essence,Manuelle,4
11000.0,Volkswagen,Polo,14,16428,Essence,Manuelle,5
25500.0,Volkswagen,Polo,14,8334,Essence,Manuelle,5
25000.0,Volkswagen,Polo,14,22857,Diesel,Manuelle,4
27500.0,Volkswagen,Polo,14,8334,Essence,Manuelle,5
29000.0,Volkswagen,Polo,14,18642,Essence,Manuelle,5
29000.0,Volkswagen,Polo,14,8334,Essence,Manuelle,5
28000.0,Volkswagen,Polo,14,8334,Essence,Manuelle,5
27000.0,Volkswagen,Polo,13,18461,Essence,Manuelle,5
32000.0,Volkswagen,Polo,13,10384,Essence,Manuelle,5
27500.0,Volkswagen,Polo,13,12307,Essence,Manuelle,5
32500.0,Volkswagen,Polo,13,23076,Essence,Manuelle,5
25000.0,Volkswagen,Polo,13,8975,Diesel,Manuelle,43
27000.0,Volkswagen,Polo,13,8975,Essence,Manuelle,5
30000.0,Volkswagen,Polo,12,9723,Essence,Manuelle,4
32500.0,Volkswagen,Polo,12,21083,Essence,Manuelle,5
20000.0,Volkswagen,Polo,11,10101,Diesel,Manuelle,4
32000.0,Volkswagen,Polo,11,19545,Essence,Manuelle,5
28000.0,Volkswagen,Polo,10,15300,Essence,Manuelle,5
46000.0,Volkswagen,Polo,8,14585,Essence,Manuelle,5
31000.0,Volkswagen,Polo,8,32500,Essence,Manuelle,4
38500.0,Volkswagen,Polo,8,25000,Essence,Manuelle,5
35000.0,Volkswagen,Polo,7,25714,Essence,Manuelle,4
32000.0,Volkswagen,Polo,7,16669,Essence,Manuelle,4
32000.0,Volkswagen,Polo,7,16669,Essence,Manuelle,5
36500.0,Volkswagen,Polo,7,15857,Essence,Manuelle,4
33500.0,Volkswagen,Polo,7,17142,Essence,Manuelle,4
35000.0,Volkswagen,Polo,7,16669,Essence,Manuelle,4
33500.0,Volkswagen,Polo,7,17714,Essence,Manuelle,4
35500.0,Volkswagen,Polo,7,13857,Essence,Manuelle,5
122000.0,Volkswagen,Polo,6,19447,Essence,Manuelle,5
10000.0,Volkswagen,Polo,6,31000,Essence,Manuelle,5
59500.0,Volkswagen,Polo,5,2300,Essence,Manuelle,4
45500.0,Volkswagen,Polo,5,18000,Essence,Manuelle,4
37000.0,Volkswagen,Polo,5,55600,Essence,Manuelle,5
38900.0,Volkswagen,Polo,5,23336,Essence,Manuelle,4
42500.0,Volkswagen,Polo,5,31000,Essence,Manuelle,4
43900.0,Volkswagen,Polo,4,27500,Essence,Manuelle,4
43900.0,Volkswagen,Polo,4,27500,Essence,Manuelle,4
39000.0,Volkswagen,Polo,4,29170,Essence,Manuelle,4
43900.0,Volkswagen,Polo,4,23500,Essence,Manuelle,4
42900.0,Volkswagen,Polo,4,22000,Essence,Manuelle,4
43900.0,Volkswagen,Polo,4,27500,Essence,Manuelle,4
41700.0,Volkswagen,Polo,4,31500,Essence,Manuelle,4
43900.0,Volkswagen,Polo,4,23500,Essence,Manuelle,4
43900.0,Volkswagen,Polo,4,27500,Essence,Manuelle,4
41900.0,Volkswagen,Polo,4,23500,Essence,Manuelle,4
41500.0,Volkswagen,Polo,4,22250,Essence,Manuelle,4
43900.0,Volkswagen,Polo,4,29250,Essence,Manuelle,4
42900.0,Volkswagen,Polo,4,27500,Essence,Manuelle,4
42900.0,Volkswagen,Polo,4,27500,Essence,Manuelle,4
60000.0,Volkswagen,Polo,4,35000,Essence,Manuelle,4
43900.0,Volkswagen,Polo,4,23500,Essence,Manuelle,4
46000.0,Volkswagen,Polo,3,30666,Essence,Manuelle,4
55000.0,Volkswagen,Polo,3,28333,Essence,Manuelle,5
45900.0,Volkswagen,Polo,3,38894,Essence,Manuelle,4
51000.0,Volkswagen,Polo,3,22000,Essence,Manuelle,5
45900.0,Volkswagen,Polo,3,30000,Essence,Manuelle,4
53000.0,Volkswagen,Polo,2,40000,Essence,Manuelle,4
32000.0,Volkswagen,Polo,0,0,Essence,Manuelle,5
35000.0,Volkswagen,Scirocco,13,15230,Essence,Automatique,9
65000.0,Volkswagen,Scirocco,14,11428,Essence,Automatique,9
27500.0,Volkswagen,Scirocco,14,13392,Essence,Automatique,9
95000.0,Volkswagen,Troc,5,9800,Essence,Manuelle,6
74000.0,Volkswagen,Troc,5,23336,Essence,Manuelle,6
82000.0,Volkswagen,Troc,5,14821,Essence,Manuelle,6
82500.0,Volkswagen,Troc,5,23336,Essence,Manuelle,7
89000.0,Volkswagen,Troc,5,20000,Essence,Manuelle,6
89000.0,Volkswagen,Troc,5,23336,Essence,Manuelle,6
40000.0,Volkswagen,Tiguan,15,11333,Essence,Automatique,10
61500.0,Volkswagen,Tiguan,12,9723,Essence,Manuelle,7
35800.0,Volkswagen,Tiguan,7,12857,Essence,Manuelle,7
90000.0,Volkswagen,Tiguan,6,15600,Essence,Automatique,12
117000.0,Volkswagen,Tiguan,4,15250,Essence,Automatique,8
43000.0,Volkswagen,Touareg,17,22941,Diesel,Automatique,14
43000.0,Volkswagen,Touareg,15,7778,Diesel,Automatique,12
83000.0,Volkswagen,Touareg,11,10607,Diesel,Automatique,12
120000.0,Volkswagen,Touareg,8,23625,Diesel,Automatique,12
31000.0,Volkswagen,Touran,20,5834,Essence,Automatique,8
38000.0,Volkswagen,Touran,17,6863,Essence,Automatique,9
38000.0,Volkswagen,Touran,17,6863,Essence,Automatique,9
45000.0,Volkswagen,Touran,14,20142,Diesel,Manuelle,6
21000.0,Volkswagen,Transporter,24,12500,Diesel,Manuelle,8
13000.0,Volkswagen,Transporter,24,4861,Diesel,Manuelle,6
16300.0,Volkswagen,Vento,30,3889,Diesel,Manuelle,6
13000.0,Volkswagen,Vento,29,2068,Diesel,Manuelle,5
23000.0,Volvo,S40,15,16219,Essence,Manuelle,6
37500.0,Volvo,S60,10,18600,Essence,Manuelle,8
13000.0,Wallyscar,719,1,79852,GPL,Manuelle,7
